Date,Zero,One,Two,Three,Four,Five,Six,Seven,Eight,Nine
2021-04-17,13,6,15,11,7,15,5,11,15,9
2021-04-18,11,14,13,4,7,12,12,16,9,9
2021-04-19,16,15,3,11,8,11,8,11,15,9
2021-04-20,10,18,5,9,6,11,12,12,11,13
2021-04-21,8,15,4,11,15,12,9,14,10,9
2021-04-22,10,9,11,15,8,4,13,12,13,12
2021-04-23,8,10,15,9,9,11,13,9,14,9
2021-04-24,6,13,13,14,11,8,9,16,8,9
2021-04-25,11,9,10,12,14,11,9,10,10,11
2021-04-26,4,14,10,11,12,12,15,9,12,8
2021-04-27,7,11,7,13,11,10,14,12,6,16
2021-04-28,14,13,4,14,11,7,11,10,10,13
2021-04-29,6,10,13,7,7,12,17,11,11,13
2021-04-30,8,14,11,14,5,6,12,13,7,17
2021-05-01,10,14,10,9,11,10,11,9,10,13
2021-05-02,12,10,5,13,6,9,11,13,15,13
2021-05-03,8,14,13,6,11,5,16,14,9,11
2021-05-04,12,7,13,11,13,7,7,12,14,11
2021-05-05,4,11,8,14,14,7,18,8,10,13
2021-05-06,12,9,4,10,10,10,23,9,10,10
2021-05-07,9,9,11,16,12,14,6,10,12,8
2021-05-08,17,8,10,10,6,10,10,8,16,12
2021-05-09,12,13,7,7,14,8,9,12,14,11
2021-05-10,12,6,16,11,13,12,7,13,9,8
2021-05-11,11,8,8,12,15,13,13,7,18,2
2021-05-12,7,15,16,5,16,11,13,12,5,7
2021-05-13,6,17,10,14,10,7,9,5,16,13
2021-05-14,12,13,10,11,8,11,9,10,13,10
2021-05-15,4,13,11,13,9,12,11,9,8,17
2021-05-16,10,16,8,9,8,12,6,9,10,19
2021-05-17,5,15,11,12,15,11,7,10,8,13
2021-05-18,17,9,12,8,7,10,5,11,11,17
2021-05-19,12,14,10,12,10,5,9,12,10,13
2021-05-20,10,14,5,13,12,12,11,9,9,12
2021-05-21,15,6,9,12,11,10,6,12,15,11
2021-05-22,10,8,14,15,7,10,13,10,12,8
2021-05-23,9,8,7,16,8,14,11,14,9,11
2021-05-24,9,11,6,8,7,14,10,12,12,18
2021-05-25,9,9,15,6,15,11,8,7,17,10
2021-05-26,9,12,11,11,13,9,14,12,8,8
2021-05-27,13,4,9,14,9,8,11,16,10,13
2021-05-28,10,10,8,11,11,9,11,13,9,15
2021-05-29,8,13,8,7,11,13,9,13,17,8
2021-05-30,10,14,9,14,6,11,11,16,7,9
2021-05-31,18,13,10,7,10,14,10,11,6,8
2021-06-01,12,6,12,11,14,14,9,13,5,11
2021-06-02,12,11,12,9,16,5,9,18,7,8
2021-06-03,11,9,7,8,6,12,13,14,15,12
2021-06-04,14,16,12,7,13,8,14,5,7,11
2021-06-05,9,14,7,16,14,8,10,13,11,5
2021-06-06,8,8,12,15,9,6,14,8,10,17
2021-06-07,13,9,13,10,13,9,9,6,14,11
2021-06-08,10,10,10,10,13,9,15,9,10,11
2021-06-09,10,10,10,5,13,13,13,9,10,14
2021-06-10,10,9,7,12,12,10,13,9,14,11
2021-06-11,11,13,15,8,11,12,10,10,13,4
2021-06-12,12,9,10,10,11,11,17,7,10,10
2021-06-13,9,8,8,10,15,13,10,17,8,9
2021-06-14,14,7,9,9,15,18,8,9,10,8
2021-06-15,9,8,16,16,6,6,8,14,14,10
2021-06-16,10,11,12,12,11,12,7,7,8,17
2021-06-17,9,14,15,10,14,10,12,15,4,4
2021-06-18,12,8,11,12,12,11,10,12,11,8
2021-06-19,10,15,11,9,15,7,10,11,7,12
2021-06-20,11,11,7,13,9,13,12,12,9,10
2021-06-21,16,14,12,11,7,12,6,11,10,8
2021-06-22,11,11,11,7,10,9,13,13,12,10
2021-06-23,9,15,11,9,11,11,11,8,11,11
2021-06-24,5,9,15,8,12,12,7,11,12,16
2021-06-25,10,9,11,9,9,16,10,10,12,11
2021-06-26,9,11,10,10,13,8,13,6,11,16
2021-06-27,14,8,8,10,11,11,11,15,14,5
2021-06-28,11,11,11,14,12,7,12,11,9,9
2021-06-29,9,13,10,10,11,7,12,14,11,10
2021-06-30,13,10,14,10,6,9,18,8,10,9
2021-07-01,10,18,11,12,10,6,6,12,15,7
2021-07-02,13,11,12,9,10,8,5,13,16,10
2021-07-03,9,5,6,5,28,9,10,11,14,10
2021-07-04,10,16,6,14,13,5,13,11,7,12
2021-07-05,7,10,15,6,9,14,11,9,14,12
2021-07-06,8,16,13,5,13,9,14,6,16,7
2021-07-07,10,12,12,13,8,8,11,6,14,13
2021-07-08,11,8,15,10,11,8,6,16,12,10
2021-07-09,14,9,8,6,9,13,11,18,7,12
2021-07-10,10,13,11,13,7,14,8,15,6,10
2021-07-11,8,8,7,12,11,15,9,11,13,13
2021-07-12,8,8,12,16,18,7,7,13,10,8
2021-07-13,14,10,4,8,10,13,13,8,12,15
2021-07-14,9,19,12,11,11,9,10,7,7,12
2021-07-15,13,11,13,16,9,9,12,11,7,6
2021-07-16,11,12,12,6,10,9,14,11,12,10
2021-07-17,14,8,10,14,16,8,7,13,6,11
2021-07-18,15,7,17,16,10,7,7,9,12,7
2021-07-19,6,8,13,17,13,5,6,14,11,14
2021-07-20,6,15,16,10,9,11,9,11,11,9
2021-07-21,11,10,9,19,7,8,10,8,16,9
2021-07-22,10,13,9,13,8,7,12,15,6,14
2021-07-23,10,7,11,12,19,9,10,12,8,9
2021-07-24,11,11,9,7,12,12,12,11,9,13
2021-07-25,12,9,9,14,7,20,11,4,8,13
2021-07-26,10,15,6,20,9,4,9,13,11,10
2021-07-27,6,7,10,7,9,13,15,15,14,11
2021-07-28,10,11,19,12,10,10,12,3,11,9
2021-07-29,12,16,9,13,8,8,11,10,10,10
2021-07-30,6,12,9,10,6,16,13,17,9,9
2021-07-31,6,14,10,7,9,13,13,10,14,11
2021-08-01,15,10,18,8,7,14,10,3,11,11
2021-08-02,12,14,12,8,14,8,7,11,10,11
2021-08-03,12,16,8,15,10,11,11,5,8,11
2021-08-04,12,15,10,9,13,12,9,7,8,12
2021-08-05,11,10,4,12,4,15,15,11,14,11
2021-08-06,9,8,9,12,12,14,14,9,11,9
2021-08-07,15,8,15,11,6,6,9,11,13,13
2021-08-08,5,13,12,11,6,15,11,11,8,15
2021-08-09,6,11,10,14,8,14,8,13,13,10
2021-08-10,10,11,6,14,6,14,9,8,14,15
2021-08-11,14,7,12,11,9,12,14,13,6,9
2021-08-12,14,16,9,10,12,8,12,7,9,10
2021-08-13,14,10,5,20,12,6,10,10,12,8
2021-08-14,12,12,9,10,10,11,12,7,10,14
2021-08-15,8,15,11,7,12,4,15,13,6,16
2021-08-16,15,12,5,11,6,9,9,13,10,17
2021-08-17,10,11,14,10,13,8,10,10,10,11
2021-08-18,11,11,11,15,12,9,12,7,11,8
2021-08-19,12,8,7,9,13,9,10,16,12,11
2021-08-20,13,13,3,9,12,9,8,16,12,12
2021-08-21,7,16,10,8,17,8,12,11,8,10
2021-08-22,10,15,6,8,5,12,14,14,11,12
2021-08-23,11,6,13,7,16,11,12,11,11,9
2021-08-24,8,16,9,7,12,10,12,6,14,13
2021-08-25,16,10,8,8,9,17,7,13,11,8
2021-08-26,8,8,12,6,18,9,10,13,14,9
2021-08-27,14,7,9,3,13,16,10,11,9,15
2021-08-28,12,10,7,15,11,13,13,7,13,6
2021-08-29,13,8,13,9,6,12,13,14,10,9
2021-08-30,4,10,15,11,14,10,4,13,15,11
2021-08-31,11,5,5,10,10,16,16,12,10,12
2021-09-01,8,10,11,7,9,9,17,15,13,8
2021-09-02,12,9,8,13,10,10,8,15,10,12
2021-09-03,13,15,13,7,10,9,11,8,11,10
2021-09-04,6,15,13,12,5,12,12,9,15,8
2021-09-05,13,15,8,11,9,11,9,11,10,10
2021-09-06,7,13,8,10,11,6,10,16,14,12
2021-09-07,14,8,8,10,9,16,13,11,9,9
2021-09-08,6,11,12,7,9,12,7,14,14,15
2021-09-09,9,11,9,5,7,17,8,14,15,12
2021-09-10,7,12,12,8,12,6,17,14,10,9
2021-09-11,7,16,8,11,14,15,7,9,9,11
2021-09-12,14,13,5,15,10,11,11,6,15,7
2021-09-13,11,11,11,12,10,11,9,8,13,11
2021-09-14,15,12,13,11,12,11,7,9,9,8
2021-09-15,11,9,12,9,13,13,9,11,12,8
2021-09-16,16,10,11,15,11,9,6,7,9,13
2021-09-17,10,10,6,14,9,15,8,13,10,12
2021-09-18,8,9,10,11,16,13,11,16,4,9
2021-09-19,14,16,10,7,8,8,14,7,11,12
2021-09-20,16,13,12,12,10,10,15,6,5,8
2021-09-21,10,13,14,11,10,8,10,7,14,10
2021-09-22,10,15,10,15,4,9,9,8,12,15
2021-09-23,14,15,3,11,13,9,10,9,8,15
2021-09-24,16,14,10,4,13,11,9,11,9,10
2021-09-25,9,15,10,11,10,11,6,12,10,13
2021-09-26,12,8,8,12,13,14,8,16,8,8
2021-09-27,7,17,9,9,13,10,9,10,8,15
2021-09-28,8,16,13,12,10,7,13,10,12,6
2021-09-29,9,8,11,13,12,12,8,17,7,10
2021-09-30,15,15,13,13,5,12,9,11,8,6
2021-10-01,9,11,15,10,12,6,7,8,21,8
2021-10-02,12,10,11,12,14,9,9,9,13,8
2021-10-03,18,8,9,16,9,14,10,12,5,6
2021-10-04,10,12,6,9,15,9,10,17,7,12
2021-10-05,9,10,7,15,10,11,7,17,7,14
2021-10-06,14,10,14,10,11,8,19,8,8,5
2021-10-07,16,13,8,5,7,12,9,18,8,11
2021-10-08,5,15,11,7,13,11,11,9,14,11
2021-10-09,9,16,13,9,13,12,10,9,7,9
2021-10-10,12,10,12,12,13,7,9,8,15,9
2021-10-11,10,9,18,8,12,13,7,10,9,11
2021-10-12,12,4,14,7,15,8,15,10,11,11
2021-10-13,10,12,16,13,8,9,13,8,9,9
2021-10-14,8,14,10,12,17,11,7,8,12,8
2021-10-15,6,13,13,12,19,7,6,10,12,9
2021-10-16,17,7,16,10,10,6,11,9,12,9
2021-10-17,8,12,12,15,11,11,9,8,10,11
2021-10-18,13,16,11,9,7,9,11,12,10,9
2021-10-19,15,10,10,11,12,10,9,11,12,7
2021-10-20,11,12,11,12,12,8,10,12,5,14
2021-10-21,11,9,12,11,9,13,5,14,13,10
2021-10-22,14,12,10,12,7,9,18,10,8,7
2021-10-23,10,12,11,10,8,8,17,11,8,12
2021-10-24,13,9,13,11,15,11,11,7,7,10
2021-10-25,9,10,10,13,12,15,13,6,12,7
2021-10-26,13,13,8,10,6,15,12,7,9,14
2021-10-27,12,16,9,6,15,6,19,7,12,5
2021-10-28,14,9,9,13,10,11,13,8,11,9
2021-10-29,14,9,7,9,15,12,15,15,7,4
2021-10-30,12,11,13,10,12,14,8,10,11,6
2021-10-31,8,10,12,8,12,10,14,14,6,13
2021-11-01,15,9,11,10,12,12,10,13,8,7
2021-11-02,10,16,9,14,8,11,17,11,5,6
2021-11-03,10,8,14,6,14,8,9,17,9,12
2021-11-04,10,16,8,8,14,9,7,16,8,11
2021-11-05,12,9,7,11,11,12,14,11,12,8
2021-11-06,11,10,15,13,5,8,7,12,17,9
2021-11-07,6,15,7,12,11,14,12,10,8,12
2021-11-08,15,8,8,13,11,11,12,9,6,14
2021-11-09,9,14,14,12,15,8,7,14,6,8
2021-11-10,12,13,6,8,10,13,13,13,11,8
2021-11-11,12,12,10,10,17,7,13,9,7,10
2021-11-12,14,14,11,8,11,8,11,11,8,11
2021-11-13,9,6,10,10,18,11,11,9,15,8
2021-11-14,15,14,10,11,14,9,10,7,4,13
2021-11-15,7,9,9,8,10,19,6,18,3,18
2021-11-16,11,14,6,12,10,11,12,10,14,7
2021-11-17,10,10,12,11,13,10,14,9,11,7
2021-11-18,20,8,10,9,12,11,14,6,7,10
2021-11-19,15,7,19,8,7,5,13,9,13,11
2021-11-20,11,16,8,13,12,6,16,10,6,9
2021-11-21,14,13,3,10,10,14,14,12,7,10
2021-11-22,9,12,10,18,4,7,16,4,12,15
2021-11-23,8,14,9,12,8,14,8,11,9,14
2021-11-24,16,8,13,9,8,12,9,12,12,8
2021-11-25,8,9,14,15,10,19,9,8,8,7
2021-11-26,9,10,9,10,19,9,14,11,6,10
2021-11-27,8,13,10,3,18,9,11,10,15,10
2021-11-28,14,7,7,8,7,16,11,10,13,14
2021-11-29,16,7,12,12,13,7,12,7,12,9
2021-11-30,10,8,9,12,10,9,13,15,12,9
2021-12-01,10,15,11,6,7,10,3,14,15,16
2021-12-02,15,12,15,9,7,10,15,8,7,9
2021-12-03,12,15,10,10,10,11,11,11,7,10
2021-12-04,9,11,8,12,7,11,14,14,9,12
2021-12-05,10,11,8,10,12,13,10,9,8,16
2021-12-06,10,12,10,13,14,7,14,11,11,5
2021-12-07,14,14,15,12,13,8,12,5,6,8
2021-12-08,6,10,12,12,11,10,11,8,15,12
2021-12-09,8,7,11,13,13,10,9,10,17,9
2021-12-10,9,13,11,11,10,12,12,13,8,8
2021-12-11,14,11,9,7,9,14,8,18,6,11
2021-12-12,10,14,11,8,10,12,8,13,10,11
2021-12-13,7,18,11,17,10,10,10,4,14,6
2021-12-14,18,13,7,4,11,7,12,14,10,11
2021-12-15,10,12,7,12,16,3,9,19,8,11
2021-12-16,11,15,13,13,7,7,7,10,11,13
2021-12-17,11,12,9,13,17,8,7,12,7,11
2021-12-18,13,5,15,9,7,9,12,15,13,9
2021-12-19,12,9,16,9,10,8,13,11,6,13
2021-12-20,9,10,11,13,11,11,4,17,6,15
2021-12-21,5,17,12,10,17,11,12,10,8,5
2021-12-22,10,11,16,13,18,9,11,6,11,2
2021-12-23,10,14,10,8,6,12,8,17,12,10
2021-12-24,13,8,14,18,7,10,11,10,8,8
2021-12-25,13,12,8,13,5,6,12,17,14,7
2021-12-26,9,12,8,10,17,11,12,12,5,11
2021-12-27,9,9,12,13,8,10,13,9,12,12
2021-12-28,9,10,10,14,10,13,17,6,10,8
2021-12-29,9,10,11,15,11,11,7,7,12,14
2021-12-30,11,9,8,9,10,12,17,11,11,9
2021-12-31,13,9,11,7,15,5,12,12,12,11
2022-01-01,13,8,12,3,7,9,16,12,10,17
2022-01-02,11,10,13,7,16,10,5,10,12,13
2022-01-03,9,10,13,8,8,10,9,16,9,15
2022-01-04,10,5,7,4,21,11,18,12,7,12
2022-01-05,9,11,8,9,8,14,13,11,13,11
2022-01-06,12,7,10,15,11,8,9,13,13,9
2022-01-07,8,12,7,21,11,7,12,15,10,4
2022-01-08,9,3,17,13,9,13,10,9,13,11
2022-01-09,10,10,11,8,12,9,11,9,12,15
2022-01-10,12,9,8,14,9,11,17,8,12,7
2022-01-11,11,11,14,8,10,12,8,11,12,10
2022-01-12,14,14,6,12,7,12,10,7,7,18
2022-01-13,7,12,11,5,9,15,6,9,18,15
2022-01-14,11,9,18,12,9,8,10,9,10,11
2022-01-15,12,9,17,9,14,5,7,13,11,10
2022-01-16,10,7,11,16,11,12,10,7,11,12
2022-01-17,12,9,9,12,8,11,10,14,11,11
2022-01-18,11,7,14,8,14,12,11,8,10,12
2022-01-19,9,9,3,16,8,7,9,15,18,13
2022-01-20,10,11,8,9,16,14,8,11,12,8
2022-01-21,11,14,7,10,8,12,13,8,12,12
2022-01-22,9,6,14,11,15,12,12,11,5,12
2022-01-23,18,10,11,8,9,10,8,9,11,13
2022-01-24,12,7,13,8,10,10,11,13,12,11
2022-01-25,13,4,8,16,9,15,12,10,7,13
2022-01-26,8,7,11,9,15,10,11,12,9,15
2022-01-27,11,13,13,11,11,11,10,8,9,10
2022-01-28,6,12,9,9,11,9,8,17,13,13
2022-01-29,8,16,5,11,14,12,12,4,6,19
2022-01-30,12,10,8,9,12,9,12,15,12,8
2022-01-31,0,0,0,0,0,0,0,0,0,0
2022-02-01,0,0,0,0,0,0,0,0,0,0
2022-02-02,0,0,0,0,0,0,0,0,0,0
2022-02-03,0,0,0,0,0,0,0,0,0,0
2022-02-04,11,7,9,8,10,5,14,14,15,14
2022-02-05,10,6,20,9,11,12,8,9,13,9
2022-02-06,13,14,11,10,13,12,12,7,13,2
2022-02-07,8,10,13,10,6,12,10,12,10,16
2022-02-08,11,14,9,9,10,11,10,10,9,14
2022-02-09,6,7,15,13,11,16,7,13,11,8
2022-02-10,3,10,7,19,8,15,7,13,9,16
2022-02-11,7,12,10,13,15,12,12,10,5,11
2022-02-12,8,8,16,7,10,13,11,18,10,6
2022-02-13,7,9,15,12,7,14,7,13,14,9
2022-02-14,7,10,13,13,7,13,9,11,15,9
2022-02-15,11,10,11,8,10,15,16,6,8,12
2022-02-16,13,10,7,9,10,7,9,15,11,16
2022-02-17,6,13,5,9,7,15,14,12,13,13
2022-02-18,8,9,13,9,6,8,16,14,9,15
2022-02-19,16,16,11,12,12,5,15,11,3,6
2022-02-20,10,8,9,9,11,6,7,14,18,15
2022-02-21,6,13,9,7,14,11,12,11,12,12
2022-02-22,12,9,15,14,15,7,7,8,9,11
2022-02-23,5,8,9,12,10,12,9,13,14,15
2022-02-24,9,16,9,10,11,11,12,7,10,12
2022-02-25,7,13,15,8,14,11,6,12,6,15
2022-02-26,9,12,8,19,7,9,13,11,4,15
2022-02-27,8,17,5,8,11,14,10,12,14,8
2022-02-28,13,14,8,12,7,8,9,13,8,15
2022-03-01,11,8,8,13,8,11,8,14,12,14
2022-03-02,9,6,9,12,16,15,13,8,8,11
2022-03-03,10,7,16,15,11,12,12,12,7,5
2022-03-04,4,17,10,16,16,14,5,6,10,9
2022-03-05,11,8,15,9,14,7,7,11,9,16
2022-03-06,9,13,14,8,11,12,13,11,8,8
2022-03-07,13,6,11,10,13,11,8,12,9,14
2022-03-08,9,7,13,13,8,11,12,7,16,11
2022-03-09,12,11,9,11,13,7,9,9,14,12
2022-03-10,13,6,7,11,10,13,6,14,9,18
2022-03-11,9,19,15,9,8,6,13,10,8,10
2022-03-12,5,11,11,12,9,9,10,9,15,16
2022-03-13,18,7,8,11,8,10,12,13,11,9
2022-03-14,9,12,10,12,13,11,14,12,8,6
2022-03-15,7,15,10,11,10,8,11,15,13,7
2022-03-16,17,9,9,10,8,10,7,15,11,11
2022-03-17,12,10,11,12,17,15,6,12,7,5
2022-03-18,12,12,8,16,7,12,9,14,5,12
2022-03-19,11,8,12,11,8,8,15,9,10,15
2022-03-20,15,8,13,13,13,8,7,11,10,9
2022-03-21,11,10,10,9,13,9,9,17,8,11
2022-03-22,10,18,15,16,8,5,13,5,10,7
2022-03-23,7,10,12,10,10,10,12,14,11,11
2022-03-24,6,9,15,11,11,9,15,12,8,11
2022-03-25,7,7,15,16,12,5,9,14,11,11
2022-03-26,7,8,12,9,7,12,13,15,15,9
2022-03-27,15,13,5,7,5,15,12,8,14,13
2022-03-28,10,16,7,14,10,13,10,10,8,9
2022-03-29,9,6,11,8,5,21,10,11,8,18
2022-03-30,6,13,12,9,12,11,7,9,9,19
2022-03-31,9,10,10,16,12,9,6,10,14,11
2022-04-01,17,11,7,10,10,12,15,7,7,11
2022-04-02,10,10,14,9,10,11,11,17,10,5
2022-04-03,18,8,14,4,13,10,11,13,11,5
2022-04-04,13,10,7,10,11,10,19,11,7,9
2022-04-05,9,10,10,12,11,10,9,9,8,19
2022-04-06,10,14,9,15,9,9,9,8,13,11
2022-04-07,14,9,7,8,14,13,9,14,10,9
2022-04-08,6,10,19,11,10,17,9,8,12,5
2022-04-09,14,12,6,12,11,13,12,12,4,11
2022-04-10,13,12,13,11,9,11,10,9,6,13
2022-04-11,15,16,5,13,15,3,8,14,12,6
2022-04-12,11,11,9,10,5,15,11,13,13,9
2022-04-13,3,11,10,13,12,10,16,8,17,7
2022-04-14,12,12,11,13,12,7,14,11,6,9
2022-04-15,10,11,9,16,15,9,6,14,6,11
2022-04-16,11,9,8,11,11,10,13,7,14,13
2022-04-17,12,9,9,12,10,15,9,8,10,13
2022-04-18,12,12,11,6,12,8,12,16,12,6
2022-04-19,9,10,10,12,16,8,11,14,13,4
2022-04-20,11,15,15,7,10,8,12,11,13,5
2022-04-21,10,8,9,5,13,11,12,13,14,12
2022-04-22,10,12,9,12,8,11,19,11,6,9
2022-04-23,4,14,10,8,8,15,6,11,18,13
2022-04-24,15,14,11,7,11,13,7,12,8,9
2022-04-25,15,16,7,5,8,11,10,10,10,15
2022-04-26,10,12,15,11,16,9,10,8,9,7
2022-04-27,14,12,11,10,9,8,16,6,14,7
2022-04-28,13,6,15,8,9,12,12,12,10,10
2022-04-29,8,12,10,11,11,18,9,8,14,6
2022-04-30,13,11,7,8,11,13,16,7,9,12
2022-05-01,14,13,12,5,13,2,10,12,18,8
2022-05-02,9,13,9,11,13,13,5,4,19,11
2022-05-03,5,14,10,13,14,7,10,11,9,14
2022-05-04,9,15,15,7,12,13,6,12,7,11
2022-05-05,17,9,15,9,10,6,6,13,12,10
2022-05-06,12,15,6,13,8,13,10,8,12,10
2022-05-07,16,13,9,16,8,6,9,10,10,10
2022-05-08,9,15,7,11,14,11,9,12,8,11
2022-05-09,12,12,14,7,13,7,10,9,13,10
2022-05-10,17,7,11,9,10,12,11,9,11,10
2022-05-11,9,19,11,13,8,12,7,9,11,8
2022-05-12,10,12,8,15,11,19,7,4,8,13
2022-05-13,4,10,14,14,10,10,13,13,8,11
2022-05-14,13,11,6,13,5,14,9,14,13,9
2022-05-15,7,10,11,13,14,13,17,4,4,14
2022-05-16,8,9,7,9,8,12,12,15,16,11
2022-05-17,8,8,9,5,14,15,16,6,9,17
2022-05-18,15,4,7,13,7,13,13,15,8,12
2022-05-19,11,9,10,5,16,10,17,8,11,10
2022-05-20,6,13,13,10,9,7,7,12,16,14
2022-05-21,14,10,9,17,10,8,5,8,16,10
2022-05-22,7,14,11,7,11,17,5,10,10,15
2022-05-23,7,13,16,4,8,12,11,11,10,15
2022-05-24,7,11,9,12,6,14,7,18,14,9
2022-05-25,10,11,8,10,16,10,7,15,8,12
2022-05-26,8,12,7,13,12,13,8,12,9,13
2022-05-27,6,13,15,11,8,13,10,13,7,11
2022-05-28,9,10,11,13,7,10,11,14,9,13
2022-05-29,5,14,9,14,15,9,8,10,10,13
2022-05-30,15,15,9,8,12,7,20,5,8,8
2022-05-31,10,12,13,14,10,9,12,7,7,13
2022-06-01,9,14,12,12,12,10,11,6,9,12
2022-06-02,10,8,12,10,12,13,9,5,12,16
2022-06-03,5,11,15,8,11,11,14,6,9,17
2022-06-04,9,14,9,13,15,9,11,8,12,7
2022-06-05,12,5,18,12,8,13,6,11,12,10
2022-06-06,12,9,11,9,12,9,13,7,12,13
2022-06-07,11,11,9,14,14,12,7,11,8,10
2022-06-08,8,13,8,12,14,7,12,11,9,13
2022-06-09,15,12,11,10,9,8,10,5,15,12
2022-06-10,12,9,15,12,9,12,8,7,15,8
2022-06-11,13,6,21,10,12,12,12,9,2,10
2022-06-12,12,17,11,10,8,9,10,10,14,6
2022-06-13,12,7,9,11,10,9,9,16,10,14
2022-06-14,12,6,10,10,10,12,10,13,12,12
2022-06-15,14,9,5,12,12,12,8,13,12,10
2022-06-16,10,13,7,5,10,6,11,13,17,15
2022-06-17,5,12,7,12,10,12,14,16,8,11
2022-06-18,15,11,14,10,7,7,10,9,10,14
2022-06-19,7,14,9,10,18,9,12,10,9,9
2022-06-20,10,6,9,14,15,15,6,12,9,11
2022-06-21,15,11,10,10,15,11,5,13,9,8
2022-06-22,14,9,7,14,12,8,10,13,11,9
2022-06-23,15,16,11,6,12,8,6,12,9,12
2022-06-24,11,10,7,3,21,14,10,11,10,10
2022-06-25,4,11,7,16,12,12,11,10,13,11
2022-06-26,8,9,9,15,10,10,18,7,12,9
2022-06-27,5,7,16,14,14,11,9,11,8,12
2022-06-28,10,18,11,8,12,9,13,10,5,11
2022-06-29,14,6,11,9,12,9,13,10,11,12
2022-06-30,10,11,11,12,6,9,12,10,18,8
2022-07-01,16,16,15,10,8,6,8,11,9,8
2022-07-02,9,3,9,9,8,14,17,13,15,10
2022-07-03,15,10,9,11,7,12,18,9,4,12
2022-07-04,15,11,7,11,8,15,8,9,13,10
2022-07-05,11,14,11,8,13,10,13,10,8,9
2022-07-06,8,13,11,11,8,14,9,13,5,15
2022-07-07,8,11,14,11,7,14,9,12,9,12
2022-07-08,13,10,11,11,11,9,11,7,12,12
2022-07-09,12,14,11,11,14,13,8,6,7,11
2022-07-10,3,17,11,7,9,8,7,18,11,16
2022-07-11,13,12,15,8,14,17,8,9,4,7
2022-07-12,10,13,14,10,12,10,10,17,5,6
2022-07-13,15,11,10,9,5,15,12,8,11,11
2022-07-14,10,8,14,13,12,10,11,7,12,10
2022-07-15,14,15,8,14,3,8,14,8,12,11
2022-07-16,9,6,5,6,20,7,15,16,9,14
2022-07-17,13,11,13,13,10,11,10,9,10,7
2022-07-18,10,11,11,10,11,14,14,8,8,10
2022-07-19,11,8,13,11,14,7,15,5,13,10
2022-07-20,8,9,11,14,10,14,6,14,11,10
2022-07-21,13,10,5,14,15,5,16,11,7,11
2022-07-22,14,10,11,8,13,9,13,7,9,13
2022-07-23,13,10,9,12,9,18,8,10,11,7
2022-07-24,12,5,10,17,6,12,10,11,13,11
2022-07-25,12,9,10,13,12,7,17,11,7,9
2022-07-26,8,10,8,13,8,14,14,13,10,9
2022-07-27,13,15,9,11,7,18,5,7,12,10
2022-07-28,16,10,6,8,12,12,15,12,6,10
2022-07-29,8,10,11,12,16,9,10,10,7,14
2022-07-30,9,6,10,7,13,13,8,6,17,18
2022-07-31,11,8,13,13,12,14,8,11,12,5
2022-08-01,11,12,12,10,9,11,12,9,6,15
2022-08-02,14,13,10,12,8,8,12,12,8,10
2022-08-03,8,13,7,14,10,12,15,12,10,6
2022-08-04,11,9,12,12,11,11,12,11,7,11
2022-08-05,9,17,7,16,9,6,5,10,15,13
2022-08-06,7,11,10,7,15,9,11,15,14,8
2022-08-07,11,7,7,9,6,21,10,8,14,14
2022-08-08,5,11,15,12,9,9,13,15,10,8
2022-08-09,14,11,10,12,9,7,7,15,12,10
2022-08-10,11,17,15,11,11,12,8,6,9,7
2022-08-11,9,6,17,8,12,13,9,13,10,10
2022-08-12,11,8,12,8,8,7,12,13,11,17
2022-08-13,8,9,7,12,13,10,20,11,8,9
2022-08-14,9,10,17,13,8,8,16,8,7,11
2022-08-15,10,16,13,12,10,11,5,16,5,9
2022-08-16,16,10,12,8,13,9,12,8,10,9
2022-08-17,13,11,6,12,15,10,6,5,17,12
2022-08-18,9,5,10,7,10,15,11,16,15,9
2022-08-19,9,17,10,10,11,19,7,8,6,10
2022-08-20,11,14,15,6,14,11,15,10,6,5
2022-08-21,14,9,15,10,9,13,15,4,9,9
2022-08-22,12,9,12,8,7,14,13,11,12,9
2022-08-23,10,13,10,9,15,12,10,7,8,13
2022-08-24,14,9,9,17,7,16,9,10,8,8
2022-08-25,10,9,10,12,12,12,8,15,12,7
2022-08-26,10,15,9,12,9,17,11,4,11,9
2022-08-27,11,7,13,10,13,8,9,16,13,7
2022-08-28,14,10,14,13,10,7,11,5,7,16
2022-08-29,8,16,14,9,9,12,7,10,7,15
2022-08-30,12,8,9,12,8,7,13,14,12,12
2022-08-31,9,12,10,10,18,5,11,8,14,10
2022-09-01,12,9,10,9,7,7,12,12,16,13
2022-09-02,14,15,8,18,7,11,11,10,4,9
2022-09-03,10,11,14,11,18,11,10,9,9,4
2022-09-04,6,17,8,13,7,14,10,9,14,9
2022-09-05,16,14,10,8,9,11,8,9,15,7
2022-09-06,12,18,10,10,7,9,13,9,6,13
2022-09-07,9,12,4,13,13,8,12,10,9,17
2022-09-08,12,12,8,12,13,10,9,15,8,8
2022-09-09,9,16,11,13,12,14,11,9,6,6
2022-09-10,13,16,9,11,12,9,9,12,9,7
2022-09-11,7,12,10,12,18,7,6,14,7,14
2022-09-12,12,9,9,11,10,10,13,8,12,13
2022-09-13,8,15,7,10,7,14,13,12,10,11
2022-09-14,12,13,9,8,12,18,11,10,5,9
2022-09-15,13,11,9,12,7,11,10,18,11,5
